eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,806.89506398,834,0.042662695,0.41875,0.922022,-0.03153254,78.999695,0.6140912473201752,164,335872,404.3012885879998,335872
1000.0,810.5748498299998,830,0.04030234,0.41386718,0.88275015,-0.03267007,78.955025,0.6703086793422699,165,337920,406.76745939099965,337920
1000.0,815.9674623799999,828,0.049039293,0.4456543,0.8202804,-0.037002962,84.06239,0.5771556496620178,166,339968,409.2401543640008,339968
1000.0,823.6548805099999,820,0.043897357,0.41386718,0.75312084,-0.036470845,77.26628,0.5369860231876373,167,342016,411.7378158650008,342016
1000.0,827.0020933499998,815,0.031116266,0.34487304,0.7127268,-0.043075092,78.855515,0.6607183814048767,168,344064,414.2497421450007,344064
1000.0,827.1319922499999,830,0.023000564,0.27851564,0.70891184,-0.041298464,71.35166,0.7293890118598938,169,346112,416.7163356580004,346112
1000.0,830.05376421,838,0.034142625,0.3623535,0.706439,-0.038719893,73.01343,0.7371451258659363,170,348160,419.1599091530006,348160
1000.0,829.7602111600002,825,0.032067437,0.36372072,0.7040051,-0.039977115,69.33914,0.7694224268198013,171,350208,421.64324664500054,350208
1000.0,832.30551633,830,0.029874468,0.34394532,0.6973091,-0.038508546,85.061325,0.7570929378271103,172,352256,424.11106593000113,352256
1000.0,835.4882793800002,830,0.043287054,0.42016602,0.672202,-0.033586055,78.781906,0.67119961977005,173,354304,426.5788907360002,354304
1000.0,839.9764188700001,821,0.054516695,0.46362305,0.63911957,-0.035224937,81.260796,0.5047795176506042,174,356352,429.0711651590009,356352
1000.0,845.3786355999999,820,0.029900303,0.33979493,0.6161417,-0.034503054,76.02107,0.7324972152709961,175,358400,431.5679739690004,358400
1000.0,846.1130197999998,823,0.028868552,0.33222657,0.5938886,-0.03334956,87.19735,0.7230543196201324,176,360448,434.0555565680006,360448
1000.0,848.8415147599999,822,0.03643737,0.37128907,0.56722724,-0.03671966,83.83389,0.7050376534461975,177,362496,436.5457781060013,362496
1000.0,856.1032261999999,825,0.056885708,0.4705078,0.51654696,-0.034158245,78.450676,0.618624359369278,178,364544,439.0266198999998,364544
1000.0,857.8718893699998,815,0.045191824,0.41660157,0.49127674,-0.037468635,71.87664,0.7575321197509766,179,366592,441.53959371600104,366592
1000.0,860.2742148799999,817,0.041855946,0.40634766,0.48159498,-0.03799183,77.39663,0.7012810707092285,180,368640,444.0446825960007,368640
1000.0,862.66037738,825,0.04898749,0.4486328,0.47733527,-0.037106924,75.52183,0.5404251515865326,181,370688,446.5251955920012,370688
1000.0,862.9157297200001,828,0.029487798,0.33530274,0.44936138,-0.038098205,75.238106,0.716135174036026,182,372736,448.9986344480003,372736
1000.0,865.51129713,824,0.04146536,0.41088867,0.4228251,-0.033901207,71.12313,0.6090702712535858,183,374784,451.48456092800006,374784
1000.0,865.1806970000001,828,0.034067832,0.37612304,0.3864817,-0.03543362,81.147385,0.662161260843277,184,376832,453.95570520399997,376832
1000.0,869.3421942,828,0.037661485,0.3918457,0.3556007,-0.03287866,81.31206,0.6523297727108002,185,378880,456.42809866800053,378880
1000.0,876.2524023399998,826,0.02426413,0.2902344,0.34295052,-0.03536099,69.98509,0.731308251619339,186,380928,458.90575164500115,380928
1000.0,874.6276489999999,820,0.029065233,0.33007812,0.33589977,-0.03522761,73.60938,0.698545902967453,187,382976,461.4013746159999,382976
1000.0,875.0557434699999,828,0.045591753,0.4152832,0.3069156,-0.03683192,78.09245,0.6769995987415314,188,385024,463.8750724370002,385024
1000.0,876.79444437,823,0.042395543,0.41171876,0.2883005,-0.034845673,80.93169,0.7380788028240204,189,387072,466.3635383660003,387072
